,Latitude,Longitude
7001,-26.006389,29.253889
7002,-25.513889,31.224444
7003,-25.398889,31.610556
7005,-28.1175,26.719444
7006,-29.028629,24.638389
7007,-28.338333,31.373611
7011,-25.681111,31.783333
7012,-28.44555556,32.325
7014,-26.45,28.085833
7016,-27.398611,26.614722
7017,-25.57877778,29.12747222
7018,-26.03611,30.99778
7019,-28.75,30.442778
7020,-26.861111,28.884722
7021,-27.671111,27.236944
7022,-28.376944,24.303056
7023,-29.160278,26.573333
7024,-28.308889,31.9025
7025,-24.9675,31.516667
7026,-28.058889,30.373611
7027,-23.23572222,27.717
7028,-25.99136,27.84208
7029,-27.671111,27.236944
7030,-31.554722,29.245556
7031,-33.818056,19.694722
7032,-32.502778,19.535833
7033,-27.01011111,26.69808333
7034,-31.860278,18.6875
7035,-22.91028,29.61111
7036,-26.970278,27.211111
7037,-26.880278,26.965
7038,-28.1175,26.719444
7039,-30.568333,29.422778
7040,-30.570833,29.150556
7041,-31.104278,29.399722
7043,-34.075556,20.145556
7044,-32.595833,19.009444
7046,-25.81048333,27.90955222
7047,-24.282222,28.090278
7049,-26.905,32.324722
7050,-27.602222,29.942778
7051,-27.00222,28.76528
7052,-26.73806,27.59194
7053,-26.45,28.085833
7055,-29.033333,23.983333
7056,-31.031389,28.883333
7057,-30.86013889,29.07125
7058,-30.77586667,29.03221667
7059,-34.250556,20.9925
7060,-33.38056,19.30167
7062,-26.861111,28.884722
7063,-29.028629,24.638389
7065,-23.838611,31.640833
7066,-29.744167,29.905833
7067,-26.648056,27.089444
7068,-28.116667,26.725278
7069,-27.573056,24.746389
7070,-29.744167,29.905833
7071,-29.380556,30.2775
7072,-26.970278,27.211111
7073,-29.160278,26.573333
7074,-27.01011111,26.69808333
7075,-34.065833,20.404167
7078,-25.49037,30.6986
7079,-26.861111,28.884722
7080,-26.648056,27.089444
7081,-26.880278,26.965
7083,-27.671111,27.236944
7084,-28.69485,28.23487
7086,-28.883333,27.89
7088,-33.31388889,19.07472222
7089,-33.7075,18.97444444
7090,-25.20639,27.558
7091,-25.73411,27.21422
7092,-26.45,28.085833
7093,-27.273889,28.49
7094,-27.4275,28.525833
7095,-27.3,28.586944
7096,-30.160091,27.40124
7097,-30.336111,27.359444
7098,-34.039722,22.133333
7100,-34.405833,19.600556
7101,-33.13083,18.86278
7103,-30.830556,26.921389
7104,-25.362222,31.956667
7105,-27.902778,24.615556
7106,-28.376944,24.303056
7107,-29.160278,26.573333
7108,-30.679722,26.7125
7109,-34.329722,18.990278
7110,-29.803611,30.516111
7111,-33.897778,20.012778
7113,-25.99136,27.84208
7114,-26.45,28.085833
7117,-29.028629,24.638389
7118,-29.033333,23.983333
7120,-30.86013889,29.07125
7121,-30.77586667,29.03221667
7123,-24.183889,30.823889
7125,-25.73411,27.21422
7126,-28.747778,31.745833
7127,-28.801278,31.955389
7128,-26.861111,28.884722
7129,-28.1175,26.719444
7130,-27.398611,26.614722
7131,-30.568333,29.422778
7132,-30.570833,29.150556
7133,-31.554722,29.245556
7135,-27.4,26.624722
7136,-27.01011111,26.69808333
7137,-25.81048333,27.90955222
7140,-28.404444,30.013056
7141,-26.648056,27.089444
7142,-26.970278,27.211111
7143,-26.880278,26.965
7145,-27.671111,27.236944
7146,-28.058889,30.373611
7147,-23.658056,31.05
7148,-23.281,30.54305556
7151,-27.398611,26.614722
7152,-27.4,26.624722
7153,-24.679167,30.8025
7154,-29.744167,29.905833
7155,-26.73806,27.59194
7156,-27.671111,27.236944
7158,-28.44555556,32.325
7159,-26.970278,27.211111
7160,-27.01011111,26.69808333
7161,-27.602222,29.942778
7162,-28.75,30.442778
7164,-26.648056,27.089444
7165,-26.880278,26.965
7166,-26.45,28.085833
7170,-26.905,32.324722
7172,-26.861111,28.884722
7173,-27.00222,28.76528
7174,-28.376944,24.303056
7175,-34.250556,20.9925
7176,-27.902778,24.615556
7177,-22.43772222,31.07805556
7178,-24.282222,28.090278
7179,-30.733889,29.828333
7180,-26.970278,27.211111
7181,-26.880278,26.965
7182,-26.45,28.085833
7183,-27.01011111,26.69808333
7184,-25.81048333,27.90955222
7185,-22.225556,29.990556
7186,-22.91028,29.61111
7187,-26.861111,28.884722
7188,-27.00222,28.76528
7190,-29.744167,29.905833
7192,-28.376944,24.303056
7193,-27.902778,24.615556
7194,-25.99136,27.84208
7195,-29.987778,29.851667
7196,-29.744167,29.905833
7197,-26.970278,27.211111
7198,-28.1175,26.719444
7199,-27.671111,27.236944
7201,-25.73411,27.21422
7202,-30.733889,29.828333
7203,-27.935,26.126667
7205,-27.398611,26.614722
7206,-29.160278,26.573333
7207,-28.69485,28.23487
7208,-28.883333,27.89
7209,-27.01011111,26.69808333
7210,-25.81048333,27.90955222
7211,-28.747778,31.745833
7212,-28.801278,31.955389
7213,-28.404444,30.013056
7214,-26.648056,27.089444
7215,-26.880278,26.965
7217,-28.116667,26.725278
7218,-30.160091,27.40124
7219,-30.336111,27.359444
7221,-30.830556,26.921389
7222,-31.000833,26.353056
7223,-30.679722,26.7125
7224,-23.838611,31.640833
7226,-29.744167,29.905833
7227,-30.398056,30.601944
7229,-27.573056,24.746389
7230,-29.658056,25.973333
7231,-29.803611,30.516111
7232,-28.735556,29.820556
7233,-26.970278,27.211111
7234,-26.73806,27.59194
7236,-25.20639,27.558
7239,-28.1175,26.719444
7240,-28.116667,26.725278
7241,-30.568333,29.422778
7242,-30.570833,29.150556
7243,-28.338333,31.373611
7245,-27.01011111,26.69808333
7248,-25.73411,27.21422
7249,-28.44555556,32.325
7250,-27.602222,29.942778
7251,-28.75,30.442778
7253,-26.648056,27.089444
7254,-26.45,28.085833
7257,-27.398611,26.614722
7258,-31.104278,29.399722
7259,-31.396,29.2651
7260,-31.554722,29.245556
7262,-27.02314,28.59389
7263,-27.398611,26.614722
7264,-27.573056,24.746389
7265,-28.376944,24.303056
7266,-31.031389,28.883333
7267,-30.86013889,29.07125
7268,-30.77586667,29.03221667
7269,-26.619444,27.980833
7270,-27.671111,27.236944
7271,-27.902778,24.615556
7272,-28.747778,31.745833
7273,-25.99136,27.84208
7274,-26.970278,27.211111
7275,-29.028629,24.638389
7276,-29.033333,23.983333
7277,-33.818056,19.694722
7278,-27.01011111,26.69808333
7279,-22.225556,29.990556
7281,-27.935,26.126667
7282,-28.1175,26.719444
7283,-34.075556,20.145556
7284,-32.502778,19.535833
7286,-25.81048333,27.90955222
7288,-25.73411,27.21422
7289,-26.648056,27.089444
7290,-29.160278,26.573333
7291,-29.033333,23.983333
7292,-26.03611,30.99778
7293,-27.363611,31.783333
7294,-26.905,32.324722
7295,-28.116667,26.725278
7296,-23.838611,31.640833
7297,-29.744167,29.905833
7299,-26.73806,27.59194
7300,-26.45,28.085833
7301,-34.065833,20.404167
7303,-25.20639,27.558
7307,-26.861111,28.884722
7308,-26.970278,27.211111
7309,-26.880278,26.965
7311,-32.595833,19.009444
7313,-28.7115,24.07288889
7314,-27.01011111,26.69808333
7315,-24.282222,28.090278
7317,-23.658056,31.05
7318,-23.281,30.54305556
7319,-27.937778,31.209444
7320,-28.404444,30.013056
7321,-26.648056,27.089444
7322,-27.273889,28.49
7323,-27.4275,28.525833
7324,-27.3,28.586944
7326,-34.405833,19.600556
7328,-28.058889,30.373611
7329,-22.935,28.004167
7330,-22.225556,29.990556
7333,-28.376944,24.303056
7334,-34.329722,18.990278
7335,-33.38056,19.30167
7336,-27.573056,24.746389
7337,-27.902778,24.615556
7338,-25.99136,27.84208
7339,-29.7775,29.470833
7340,-29.744167,29.905833
7341,-26.970278,27.211111
7342,-28.116667,26.725278
7343,-27.671111,27.236944
7344,-33.818056,19.694722
7346,-25.73411,27.21422
7347,-28.801278,31.955389
7348,-29.987778,29.851667
7350,-27.398611,26.614722
7351,-33.31388889,19.07472222
7353,-27.4,26.624722
7354,-27.01011111,26.69808333
7355,-25.81048333,27.90955222
7357,-28.747778,31.745833
7358,-26.648056,27.089444
7359,-27.671111,27.236944
7360,-28.768056,20.720556
7362,-30.13573889,30.67422222
7363,-29.160278,26.573333
7364,-33.13083,18.86278
7365,-29.744167,29.905833
7366,-29.380556,30.2775
7367,-29.803611,30.516111
7368,-23.838611,31.640833
7369,-25.49037,30.6986
7370,-25.513889,31.224444
7371,-28.735556,29.820556
7372,-26.970278,27.211111
7373,-26.45,28.085833
7375,-28.760833,17.730278
7376,-27.01011111,26.69808333
7378,-25.20639,27.558
7380,-23.281,30.54305556
7381,-25.681111,31.783333
7382,-25.398889,31.610556
7383,-24.99328,30.81444
7384,-27.602222,29.942778
7385,-26.861111,28.884722
7386,-26.648056,27.089444
7389,-28.1175,26.719444
7390,-28.116667,26.725278
7391,-29.1825,23.575556
7392,-31.396,29.2651
7393,-31.554722,29.245556
7394,-34.039722,22.133333
7399,-25.362222,31.956667
7400,-25.14944444,31.94055556
7401,-28.75,30.442778
7404,-27.398611,26.614722
7405,-31.104278,29.399722
7406,-30.77586667,29.03221667
7407,-34.005833,22.351111
7408,-23.658056,31.05
7409,-27.671111,27.236944
7410,-28.376944,24.303056
7411,-30.568333,29.422778
7412,-31.031389,28.883333
7413,-30.86013889,29.07125
7414,-30.570833,29.150556
7415,-28.338333,31.373611
7416,-24.679167,30.8025
7417,-22.769722,30.886944
7419,-24.9675,31.516667
7420,-27.573056,24.746389
7421,-27.902778,24.615556
7423,-25.99136,27.84208
7424,-26.970278,27.211111
7425,-26.73806,27.59194
7426,-26.45,28.085833
7427,-27.671111,27.236944
7428,-32.502778,19.535833
7429,-27.01011111,26.69808333
7431,-26.861111,28.884722
7432,-27.02314,28.59389
7434,-29.160278,26.573333
7435,-28.69485,28.23487
7436,-28.883333,27.89
7438,-34.075556,20.145556
7439,-32.595833,19.009444
7443,-25.81048333,27.90955222
7444,-22.225556,29.990556
7446,-25.73411,27.21422
7447,-28.44555556,32.325
7448,-26.648056,27.089444
7449,-26.880278,26.965
7450,-28.116667,26.725278
7451,-29.033333,23.983333
7452,-30.160091,27.40124
7453,-30.336111,27.359444
7455,-25.57877778,29.12747222
7456,-30.830556,26.921389
7458,-31.000833,26.353056
7459,-30.679722,26.7125
7460,-34.250556,20.9925
7461,-33.31388889,19.07472222
7462,-28.308889,31.9025
7463,-22.43772222,31.07805556
7464,-29.744167,29.905833
7465,-29.658056,25.973333
7466,-29.7775,29.470833
7467,-29.987778,29.851667
7468,-29.744167,29.905833
7469,-26.45,28.085833
7471,-29.033333,23.983333
7472,-34.031944,22.053333
7473,-33.38056,19.30167
7474,-30.733889,29.828333
7475,-26.861111,28.884722
7476,-27.00222,28.76528
7477,-26.970278,27.211111
7478,-26.619444,27.980833
7479,-29.028629,24.638389
7480,-33.13083,18.86278
7482,-27.01011111,26.69808333
7483,-23.23572222,27.717
7484,-22.548889,28.898056
7485,-22.91028,29.61111
7486,-27.937778,31.209444
7487,-26.905,32.324722
7488,-28.404444,30.013056
7489,-30.398056,30.601944
7490,-26.648056,27.089444
7492,-34.405833,19.600556
7494,-24.282222,28.090278
7497,-25.20639,27.558
7498,-25.73411,27.21422
7500,-27.363611,31.783333
7501,-30.13573889,30.67422222
7502,-28.376944,24.303056
7503,-34.329722,18.990278
7505,-27.573056,24.746389
7506,-27.902778,24.615556
7507,-28.058889,30.373611
7508,-29.803611,30.516111
7510,-26.03611,30.99778
7511,-28.801278,31.955389
7512,-26.970278,27.211111
7513,-27.671111,27.236944
7514,-34.031944,22.053333
7515,-34.039722,22.133333
7517,-27.01011111,26.69808333
7518,-25.81048333,27.90955222
7520,-28.747778,31.745833
7521,-26.648056,27.089444
7522,-26.880278,26.965
7524,-27.398611,26.614722
7525,-27.671111,27.236944
7527,-27.4,26.624722
7528,-29.380556,30.2775
7529,-26.73806,27.59194
7530,-26.45,28.085833
7531,-34.005833,22.351111
7532,-29.744167,29.905833
7533,-27.00222,28.76528
7534,-27.02314,28.59389
7535,-34.250556,20.9925
7536,-22.43772222,31.07805556
7537,-24.99328,30.81444
7538,-28.735556,29.820556
7539,-26.970278,27.211111
7540,-26.880278,26.965
7541,-26.510278,28.351389
7542,-26.73806,27.59194
7543,-26.45,28.085833
7545,-29.160278,26.573333
7546,-27.01011111,26.69808333
7547,-25.20639,27.558
7548,-26.861111,28.884722
7549,-26.648056,27.089444
7550,-27.802778,28.768333
7553,-34.250556,20.9925
7554,-28.1175,26.719444
7555,-28.69485,28.23487
7557,-28.883333,27.89
7558,-34.250556,20.9925
7559,-34.250556,20.9925
7560,-34.250556,20.9925
7561,-34.250556,20.9925
7562,-34.250556,20.9925
7563,-31.396,29.2651
7564,-31.554722,29.245556
7565,-28.338333,31.373611
7568,-24.282222,28.090278
7569,-22.769722,30.886944
7570,-28.44555556,32.325
7571,-27.00222,28.76528
7572,-27.02314,28.59389
7573,-27.273889,28.49
7574,-27.4275,28.525833
7575,-27.3,28.586944
7577,-28.1175,26.719444
7578,-28.116667,26.725278
7579,-27.671111,27.236944
7582,-30.160091,27.40124
7584,-30.336111,27.359444
7585,-30.568333,29.422778
7586,-30.570833,29.150556
7587,-31.104278,29.399722
7588,-30.830556,26.921389
7590,-28.75,30.442778
7592,-26.619444,27.980833
7596,-28.1175,26.719444
7597,-27.398611,26.614722
7598,-29.160278,26.573333
7599,-31.000833,26.353056
7600,-30.679722,26.7125
7601,-31.031389,28.883333
7602,-30.86013889,29.07125
7603,-30.77586667,29.03221667
7604,-34.250556,20.9925
7605,-28.308889,31.9025
7606,-27.4,26.624722
7607,-28.116667,26.725278
7608,-27.573056,24.746389
7609,-27.902778,24.615556
7610,-29.987778,29.851667
7611,-25.99136,27.84208
7612,-26.45,28.085833
7613,-32.502778,19.535833
7614,-22.225556,29.990556
7615,-24.183889,30.823889
7616,-26.861111,28.884722
7617,-27.802778,28.768333
7618,-34.075556,20.145556
7619,-32.595833,19.009444
7621,-25.81048333,27.90955222
7623,-26.905,32.324722
7625,-27.00222,28.76528
7626,-26.619444,27.980833
7627,-33.13083,18.86278
7628,-27.01011111,26.69808333
7629,-23.658056,31.05
7631,-27.363611,31.783333
7632,-26.648056,27.089444
7633,-26.970278,27.211111
7634,-26.880278,26.965
7635,-27.4275,28.525833
7637,-24.679167,30.8025
7638,-29.744167,29.905833
7640,-25.49037,30.6986
7641,-29.744167,29.905833
7642,-26.970278,27.211111
7644,-29.033333,23.983333
7646,-33.38056,19.30167
7647,-27.01011111,26.69808333
7648,-22.935,28.004167
7649,-34.065833,20.404167
7651,-23.23572222,27.717
7653,-25.20639,27.558
7655,-25.681111,31.783333
7656,-25.67386,31.57527
7657,-30.733889,29.828333
7658,-29.987778,29.851667
7659,-26.648056,27.089444
7660,-26.880278,26.965
7661,-26.73806,27.59194
7662,-26.45,28.085833
7663,-27.273889,28.49
7664,-27.3,28.586944
7666,-29.028629,24.638389
7667,-33.31388889,19.07472222
7668,-22.225556,29.990556
7670,-22.548889,28.898056
7671,-22.91028,29.61111
7672,-25.362222,31.956667
7673,-25.14944444,31.94055556
7674,-28.404444,30.013056
7675,-30.398056,30.601944
7677,-26.861111,28.884722
7678,-27.00222,28.76528
7679,-27.4275,28.525833
7680,-34.405833,19.600556
7682,-25.57877778,29.12747222
7683,-26.03611,30.99778
7684,-27.937778,31.209444
7685,-30.13573889,30.67422222
7686,-26.619444,27.980833
7687,-28.376944,24.303056
7688,-34.329722,18.990278
7689,-33.897778,20.012778
7690,-27.573056,24.746389
7691,-27.902778,24.615556
7692,-29.803611,30.516111
7693,-25.99136,27.84208
7694,-29.380556,30.2775
7696,-28.801278,31.955389
7697,-26.45,28.085833
7699,-34.031944,22.053333
7701,-25.81048333,27.90955222
7702,-28.747778,31.745833
7703,-26.861111,28.884722
7704,-27.00222,28.76528
7705,-29.033333,23.983333
7706,-29.744167,29.905833
7708,-34.039722,22.133333
7710,-25.20639,27.558
7712,-24.99328,30.81444
7713,-28.735556,29.820556
7714,-26.73806,27.59194
7715,-27.398611,26.614722
7716,-27.671111,27.236944
7717,-31.396,29.2651
7718,-31.554722,29.245556
7719,-28.338333,31.373611
7721,-25.73411,27.21422
7723,-26.861111,28.884722
7725,-27.398611,26.614722
7726,-30.568333,29.422778
7727,-30.570833,29.150556
7728,-31.104278,29.399722
7729,-34.031944,22.053333
7730,-27.4,26.624722
7731,-27.01011111,26.69808333
7733,-28.44555556,32.325
7734,-27.602222,29.942778
7735,-28.75,30.442778
7737,-26.648056,27.089444
7738,-26.970278,27.211111
7739,-26.880278,26.965
7740,-28.376944,24.303056
7741,-29.1825,23.575556
7742,-31.031389,28.883333
7743,-30.86013889,29.07125
7744,-30.77586667,29.03221667
7745,-28.308889,31.9025
7746,-27.671111,27.236944
7747,-27.573056,24.746389
7748,-34.039722,22.133333
7749,-27.902778,24.615556
7751,-24.679167,30.8025
7752,-25.99136,27.84208
7758,-26.970278,27.211111
7759,-26.45,28.085833
7761,-28.1175,26.719444
7762,-28.116667,26.725278
7763,-33.818056,19.694722
7764,-27.01011111,26.69808333
7768,-25.681111,31.783333
7770,-25.362222,31.956667
7773,-25.398889,31.610556
7776,-26.861111,28.884722
7777,-26.648056,27.089444
7781,-27.935,26.126667
7783,-28.1175,26.719444
7785,-29.160278,26.573333
7786,-28.69485,28.23487
7787,-28.883333,27.89
7791,-34.075556,20.145556
7792,-32.595833,19.009444
7796,-25.81048333,27.90955222
7797,-22.935,28.004167
7799,-23.23572222,27.717
7800,-22.548889,28.898056
7801,-22.91028,29.61111
7802,-22.769722,30.886944
7804,-25.49037,30.6986
7805,-25.513889,31.224444
7806,-27.00222,28.76528
7808,-27.398611,26.614722
7809,-30.160091,27.40124
7810,-30.336111,27.359444
7815,-30.830556,26.921389
7816,-24.282222,28.090278
7818,-27.671111,27.236944
7819,-31.000833,26.353056
7820,-30.679722,26.7125
7821,-34.405833,19.600556
7822,-34.405833,19.600556
7823,-34.405833,19.600556
7824,-34.405833,19.600556
7825,-34.250556,20.9925
7826,-33.13083,18.86278
7827,-29.744167,29.905833
7828,-29.658056,25.973333
7829,-34.405833,19.600556
7830,-29.7775,29.470833
7831,-29.987778,29.851667
7832,-29.744167,29.905833
7833,-34.405833,19.600556
7834,-34.405833,19.600556
7835,-33.38056,19.30167
7836,-28.760833,17.730278
7837,-34.065833,20.404167
7839,-25.20639,27.558
7842,-26.03611,30.99778
7843,-27.937778,31.209444
7844,-30.733889,29.828333
7846,-33.31388889,19.07472222
7847,-27.01011111,26.69808333
7848,-28.404444,30.013056
7849,-30.398056,30.601944
7850,-34.329722,18.990278
7851,-26.648056,27.089444
7852,-34.329722,18.990278
7853,-34.329722,18.990278
7854,-34.329722,18.990278
7855,-34.329722,18.990278
7856,-26.970278,27.211111
7857,-26.880278,26.965
7858,-34.329722,18.990278
7859,-34.329722,18.990278
7860,-34.329722,18.990278
7861,-34.329722,18.990278
7862,-34.329722,18.990278
7863,-34.405833,19.600556
7864,-34.329722,18.990278
7865,-33.7075,18.97444444
7866,-28.058889,30.373611
7867,-25.57877778,29.12747222
7869,-30.13573889,30.67422222
7870,-34.329722,18.990278
7871,-34.329722,18.990278
7872,-34.329722,18.990278
7873,-28.376944,24.303056
7874,-34.329722,18.990278
7875,-34.329722,18.990278
7876,-34.329722,18.990278
7877,-34.329722,18.990278
7878,-34.329722,18.990278
7880,-33.897778,20.012778
7881,-27.573056,24.746389
7882,-27.902778,24.615556
7883,-33.870833,20.003333
7885,-25.99136,27.84208
7886,-28.801278,31.955389
7887,-26.970278,27.211111
7888,-26.73806,27.59194
7889,-26.45,28.085833
7891,-28.760833,17.730278
7892,-34.329722,18.990278
7893,-34.329722,18.990278
7894,-34.329722,18.990278
7895,-34.329722,18.990278
7896,-28.7115,24.07288889
7897,-27.01011111,26.69808333
7898,-25.73411,27.21422
7899,-28.747778,31.745833
7900,-26.861111,28.884722
7901,-27.00222,28.76528
7902,-26.648056,27.089444
7903,-26.880278,26.965
7905,-27.935,26.126667
7907,-28.1175,26.719444
7908,-29.1825,23.575556
7910,-25.81048333,27.90955222
7911,-29.744167,29.905833
7912,-29.380556,30.2775
7913,-27.602222,29.942778
7914,-28.735556,29.820556
7915,-26.510278,28.351389
7916,-26.73806,27.59194
7917,-27.671111,27.236944
7919,-25.20639,27.558
7922,-27.802778,28.768333
7923,-27.398611,26.614722
7924,-34.031944,22.053333
7925,-34.039722,22.133333
7926,-28.338333,31.373611
7928,-27.4,26.624722
7929,-27.01011111,26.69808333
7932,-28.75,30.442778
7933,-27.02314,28.59389
7934,-26.648056,27.089444
7935,-26.970278,27.211111
7936,-26.880278,26.965
7937,-27.4275,28.525833
7938,-27.3,28.586944
7940,-33.870833,20.003333
7941,-33.870833,20.003333
7942,-33.870833,20.003333
7943,-33.870833,20.003333
7944,-33.870833,20.003333
7945,-33.870833,20.003333
7946,-33.870833,20.003333
7947,-33.870833,20.003333
7948,-33.870833,20.003333
7949,-34.005833,22.351111
7950,-33.870833,20.003333
7951,-33.870833,20.003333
7952,-33.870833,20.003333
7953,-33.870833,20.003333
7954,-33.870833,20.003333
7955,-33.870833,20.003333
7956,-33.870833,20.003333
7957,-33.870833,20.003333
7958,-33.870833,20.003333
7959,-33.870833,20.003333
7960,-33.870833,20.003333
7961,-33.870833,20.003333
7962,-28.44555556,32.325
7963,-33.870833,20.003333
7964,-33.870833,20.003333
7965,-33.870833,20.003333
7966,-33.870833,20.003333
7967,-33.870833,20.003333
7968,-33.870833,20.003333
7969,-33.870833,20.003333
7970,-33.870833,20.003333
7971,-33.870833,20.003333
7972,-33.870833,20.003333
7974,-33.870833,20.003333
7975,-33.870833,20.003333
7976,-33.870833,20.003333
7977,-33.870833,20.003333
7978,-33.870833,20.003333
7979,-26.619444,27.980833
7980,-27.573056,24.746389
7981,-28.376944,24.303056
7983,-28.308889,31.9025
7984,-27.902778,24.615556
7985,-28.058889,30.373611
7988,-25.49037,30.6986
7989,-24.99328,30.81444
7990,-26.648056,27.089444
7991,-26.970278,27.211111
7992,-26.880278,26.965
7993,-29.160278,26.573333
7994,-31.396,29.2651
7995,-31.554722,29.245556
7996,-33.818056,19.694722
7997,-32.502778,19.535833
7999,-33.818056,19.694722
8000,-33.818056,19.694722
8001,-28.7115,24.07288889
8002,-27.01011111,26.69808333
8003,-25.81048333,27.90955222
8004,-25.99136,27.84208
8005,-25.681111,31.783333
8006,-25.67386,31.57527
8007,-25.513889,31.224444
8009,-24.9675,31.516667
8010,-27.363611,31.783333
8011,-26.73806,27.59194
8012,-26.45,28.085833
8014,-28.69485,28.23487
8016,-28.883333,27.89
8017,-29.1825,23.575556
8018,-30.570833,29.150556
8019,-31.104278,29.399722
8020,-34.075556,20.145556
8021,-32.595833,19.009444
8022,-34.075556,20.145556
8023,-34.075556,20.145556
8025,-25.362222,31.956667
8026,-34.075556,20.145556
8027,-25.398889,31.610556
8028,-25.14944444,31.94055556
8029,-26.861111,28.884722
8030,-27.273889,28.49
8031,-27.802778,28.768333
8032,-27.935,26.126667
8033,-30.160091,27.40124
8034,-30.336111,27.359444
8035,-30.568333,29.422778
8036,-31.031389,28.883333
8037,-30.86013889,29.07125
8038,-30.77586667,29.03221667
8039,-33.38056,19.30167
8040,-33.08883333,19.21878333
8043,-30.830556,26.921389
8044,-24.282222,28.090278
8045,-23.658056,31.05
8046,-27.273889,28.49
8047,-31.000833,26.353056
8048,-30.534167,24.961944
8049,-33.7075,18.97444444
8050,-29.744167,29.905833
8051,-29.7775,29.470833
8052,-29.744167,29.905833
8053,-34.065833,20.404167
8054,-34.075556,20.145556
8055,-24.679167,30.8025
8057,-25.20639,27.558
8060,-30.733889,29.828333
8061,-29.987778,29.851667
8062,-27.02314,28.59389
8064,-28.1175,26.719444
8066,-33.31388889,19.07472222
8068,-22.225556,29.990556
8069,-24.183889,30.823889
8071,-26.03611,30.99778
8072,-34.075556,20.145556
8073,-27.937778,31.209444
8074,-28.404444,30.013056
8075,-32.595833,19.009444
8076,-32.595833,19.009444
8077,-26.880278,26.965
8078,-32.595833,19.009444
8079,-32.595833,19.009444
8080,-32.595833,19.009444
8081,-32.595833,19.009444
8083,-34.405833,19.600556
8084,-33.13083,18.86278
8086,-30.13573889,30.67422222
8087,-32.595833,19.009444
8088,-32.595833,19.009444
8090,-32.595833,19.009444
8091,-32.595833,19.009444
8092,-27.398611,26.614722
8093,-28.376944,24.303056
8094,-34.250556,20.9925
8095,-34.329722,18.990278
8097,-27.4,26.624722
8098,-27.902778,24.615556
8099,-29.803611,30.516111
8101,-25.99136,27.84208
8102,-26.970278,27.211111
8103,-32.595833,19.009444
8104,-26.880278,26.965
8105,-32.595833,19.009444
8106,-26.73806,27.59194
8107,-26.45,28.085833
8108,-27.01011111,26.69808333
8109,-29.380556,30.2775
8110,-26.861111,28.884722
8111,-26.648056,27.089444
8112,-32.595833,19.009444
8113,-32.595833,19.009444
8117,-25.81048333,27.90955222
8118,-32.595833,19.009444
8119,-32.595833,19.009444
8120,-32.595833,19.009444
8121,-22.225556,29.990556
8122,-24.282222,28.090278
8123,-28.747778,31.745833
8124,-27.00222,28.76528
8125,-27.273889,28.49
8126,-29.033333,23.983333
8127,-33.08883333,19.21878333
8128,-25.57877778,29.12747222
8129,-29.744167,29.905833
8130,-28.768056,20.720556
8131,-22.225556,29.990556
8132,-33.08883333,19.21878333
8133,-26.510278,28.351389
8134,-33.08883333,19.21878333
8135,-33.08883333,19.21878333
8136,-33.08883333,19.21878333
8137,-33.08883333,19.21878333
8138,-33.08883333,19.21878333
8139,-33.08883333,19.21878333
8140,-33.08883333,19.21878333
8141,-33.08883333,19.21878333
8142,-27.671111,27.236944
8143,-33.08883333,19.21878333
8144,-33.08883333,19.21878333
8145,-30.568333,29.422778
8146,-33.08883333,19.21878333
8147,-31.396,29.2651
8149,-25.20639,27.558
8150,-32.502778,19.535833
8152,-27.935,26.126667
8153,-28.1175,26.719444
8154,-27.398611,26.614722
8155,-30.160091,27.40124
8156,-30.336111,27.359444
8157,-31.104278,29.399722
8158,-32.502778,19.535833
8159,-34.031944,22.053333
8160,-34.039722,22.133333
8162,-28.338333,31.373611
8164,-27.4,26.624722
8165,-30.830556,26.921389
8168,-28.75,30.442778
8170,-27.802778,28.768333
8171,-31.000833,26.353056
8172,-30.679722,26.7125
8173,-30.570833,29.150556
8174,-28.058889,30.373611
8175,-28.760833,17.730278
8176,-32.502778,19.535833
8177,-28.44555556,32.325
8178,-27.273889,28.49
8179,-27.573056,24.746389
8180,-28.376944,24.303056
8181,-31.031389,28.883333
8182,-30.86013889,29.07125
8183,-32.502778,19.535833
8184,-30.77586667,29.03221667
8185,-32.502778,19.535833
8186,-27.902778,24.615556
8187,-32.502778,19.535833
8188,-31.554722,29.245556
8189,-32.502778,19.535833
8190,-25.99136,27.84208
8195,-26.970278,27.211111
8196,-26.880278,26.965
8197,-26.73806,27.59194
8198,-26.45,28.085833
8199,-33.818056,19.694722
8208,-27.01011111,26.69808333
8209,-25.73411,27.21422
8210,-27.363611,31.783333
8211,-26.861111,28.884722
8218,-27.00222,28.76528
8219,-27.02314,28.59389
8225,-26.648056,27.089444
8227,-27.935,26.126667
8237,-28.1175,26.719444
8238,-29.160278,26.573333
8242,-32.601389,18.750556
8243,-32.601389,18.750556
8244,-32.601389,18.750556
8245,-32.601389,18.750556
8246,-32.601389,18.750556
8247,-32.601389,18.750556
8248,-32.601389,18.750556
8249,-32.601389,18.750556
8250,-32.601389,18.750556
8251,-32.601389,18.750556
8252,-32.601389,18.750556
8253,-32.601389,18.750556
8254,-28.69485,28.23487
8255,-32.601389,18.750556
8256,-32.601389,18.750556
8257,-32.601389,18.750556
8258,-32.601389,18.750556
8259,-32.601389,18.750556
8260,-32.601389,18.750556
8261,-32.601389,18.750556
8262,-32.601389,18.750556
8263,-32.601389,18.750556
8264,-32.601389,18.750556
8265,-32.601389,18.750556
8266,-32.601389,18.750556
