Latitude,Longitude,Sample Date,q,ppt,pet,soil,pdsi,tmax,tmin,Saline_Index,Runoff_Ratio,Chemical_Solubility
-29.033333,23.983333,19-01-2015,0.30000000000000004,5.5,230.7,0.1,-2.35,36.78,17.77,0.9534292966036502,0.054545454544462815,27.275
-33.818056,19.694722,19-01-2015,0.7000000000000001,13.100000000000001,202.7,5.9,-2.61,31.279999,15.929999,0.8785912865125216,0.05343511450340889,23.605
-27.01011111,26.69808333,20-01-2015,1.3,25.5,210.0,0.5,-4.3199997,32.84,16.93,0.7834394904455273,0.05098039215666283,24.885
-22.225556,29.990556,20-01-2015,1.5,29.700000000000003,192.8,0.2,-2.62,35.86,22.09,0.7330337115264862,0.05050505050488045,28.975
-26.98472222,26.63227778,20-01-2015,1.3,26.200000000000003,207.8,0.5,-4.29,32.93,17.02,0.7760683789884936,0.04961832061049764,24.975
-27.935,26.126667,20-01-2015,0.6000000000000001,12.9,222.8,0.4,-3.9499998,34.219997,16.25,0.8905388219514635,0.04651162790661619,25.234999
-28.1175,26.719444,20-01-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-34.075556,20.145556,20-01-2015,0.6000000000000001,12.700000000000001,182.5,5.3,-2.83,30.89,16.68,0.8698770491798824,0.04724409448781698,23.785
-32.502778,19.535833,20-01-2015,0.30000000000000004,5.0,234.0,2.1000001,-1.81,34.0,15.36,0.9581589958154987,0.059999999998800006,24.68
-29.161667,23.696389,21-01-2015,0.2,4.3,232.1,0.0,-2.22,37.1,18.199999,0.9636209823263263,0.04651162790589508,27.649998
-25.81048333,27.90955222,21-01-2015,2.3000000000000003,46.800000000000004,191.90001,3.0,-4.0099998,31.99,17.13,0.6078760100123232,0.04914529914519413,24.56
-29.641944,30.6875,21-01-2015,0.8,16.8,158.7,6.0,-5.62,30.349998,19.5,0.8085470052173844,0.047619047618764176,24.925
-25.73411,27.21422,21-01-2015,2.4000000000000004,47.300000000000004,194.2,1.9,-3.6799998,32.07,16.109999,0.6082815685486931,0.05073995771659463,24.09
-26.648056,27.089444,21-01-2015,1.6,32.9,197.3,1.5,-4.11,31.9,16.15,0.7141616023989493,0.04863221884483698,24.025
-29.160278,26.573333,21-01-2015,0.5,10.0,220.1,0.4,-3.8999999,33.69,15.73,0.9130812713186376,0.0499999999995,24.71
-29.033333,23.983333,21-01-2015,0.30000000000000004,5.5,230.7,0.1,-2.35,36.78,17.77,0.9534292966036502,0.054545454544462815,27.275
-26.03611,30.99778,22-01-2015,2.6,51.1,173.3,11.1,-3.81,31.39,18.43,0.5445632860509274,0.05088062622299241,24.91
-27.363611,31.783333,22-01-2015,0.8,16.8,170.5,7.6,-3.6499999,33.2,20.109999,0.8206086492254027,0.047619047618764176,26.654999
-26.905,32.324722,22-01-2015,0.9,18.400000000000002,175.0,3.2,-3.6599998,34.71,20.609999,0.8097207859354655,0.048913043477995036,27.66
-28.116667,26.725278,22-01-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-23.838611,31.640833,23-01-2015,1.9000000000000001,38.400000000000006,181.2,8.5,-2.97,35.579998,21.16,0.6502732191833039,0.04947916666653781,28.369999
-29.744167,29.905833,23-01-2015,1.3,26.900000000000002,161.0,6.3,-5.13,29.539999,15.889999,0.7136774880251657,0.04832713754628875,22.715
-28.96362,19.15486,24-01-2015,0.0,0.2,253.7,0.0,-1.51,38.5,19.16,0.9984245765856337,0.0,28.83
-26.73806,27.59194,26-01-2015,1.7000000000000002,33.9,193.3,1.6,-4.21,31.109999,15.799999,0.7015845110502713,0.05014749262522081,23.454998
-26.45,28.085833,26-01-2015,1.9000000000000001,38.7,186.7,1.9,-4.08,30.5,15.23,0.656610465625522,0.04909560723501526,22.865
-34.065833,20.404167,27-01-2015,0.6000000000000001,11.8,177.6,4.5,-2.51,31.42,17.529999,0.8753959913433736,0.050847457626687735,24.474998
-25.127778,27.628889,27-01-2015,2.4000000000000004,48.400000000000006,203.40001,3.1000001,-3.3999999,34.579998,18.93,0.6155679250179475,0.04958677685940168,26.755
-25.20639,27.558,27-01-2015,2.4000000000000004,48.2,204.40001,2.6000001,-3.47,34.52,18.869999,0.6183689766186642,0.04979253112022865,26.695
-24.39619444,27.08983333,27-01-2015,2.2,43.300000000000004,208.8,1.5,-3.1599998,35.61,20.32,0.6564855257765067,0.05080831408764247,27.965
-24.69514,27.40906,27-01-2015,2.4000000000000004,47.6,210.1,1.9,-3.31,35.25,20.039999,0.6305782004451248,0.05042016806712097,27.645
-27.169444,29.233889,27-01-2015,1.7000000000000002,34.4,177.0,1.8000001,-4.45,29.41,13.78,0.6745506149476469,0.04941860465101914,21.595
-26.861111,28.884722,27-01-2015,1.8,35.800000000000004,182.40001,2.2,-4.36,29.83,14.12,0.6718606920446283,0.05027932960879809,21.975
-26.970278,27.211111,27-01-2015,1.4000000000000001,28.6,199.8,1.3000001,-4.27,32.09,16.359999,0.7495621749746089,0.0489510489508778,24.224998
-26.880278,26.965,27-01-2015,1.4000000000000001,28.6,201.8,1.2,-4.2599998,32.53,16.71,0.7517361143991584,0.0489510489508778,24.619999
-33.501667,21.624167,27-01-2015,0.5,9.0,189.6,0.1,-1.35,29.73,13.429999,0.9093655616973705,0.05555555555493827,21.58
-32.595833,19.009444,27-01-2015,0.30000000000000004,6.6000000000000005,221.2,7.7000003,-1.91,33.96,15.69,0.9420544329370939,0.04545454545385675,24.824999
-29.161667,23.696389,28-01-2015,0.2,4.3,232.1,0.0,-2.22,37.1,18.199999,0.9636209823263263,0.04651162790589508,27.649998
-28.7115,24.07288889,28-01-2015,0.30000000000000004,6.7,231.5,0.2,-2.4199998,36.8,18.039999,0.943744752308588,0.04477611940231678,27.419998
-27.01011111,26.69808333,28-01-2015,1.3,25.5,210.0,0.5,-4.3199997,32.84,16.93,0.7834394904455273,0.05098039215666283,24.885
-24.282222,28.090278,28-01-2015,2.6,51.400000000000006,187.3,4.8,-2.55,32.87,17.83,0.5693338974203256,0.05058365758745022,25.349998
-23.763056,27.908611,28-01-2015,2.2,43.300000000000004,190.7,3.6000001,-2.3899999,34.28,19.14,0.629914525087717,0.05080831408764247,26.71
-23.658056,31.05,28-01-2015,1.8,36.1,177.1,5.5,-2.75,34.719997,20.8,0.6613508539722526,0.04986149584473722,27.759998
-23.281,30.54305556,28-01-2015,1.8,36.7,177.2,5.8,-3.04,33.7,20.49,0.6568489899612929,0.04904632152575191,27.095001
-27.937778,31.209444,28-01-2015,0.8,15.4,170.90001,5.7000003,-3.59,31.42,18.32,0.8346752630891557,0.051948051947714624,24.869999
-28.404444,30.013056,28-01-2015,0.8,15.8,181.5,3.0,-5.49,31.949999,16.32,0.8398378104405272,0.050632911392084604,24.134998
-26.648056,27.089444,28-01-2015,1.6,32.9,197.3,1.5,-4.11,31.9,16.15,0.7141616023989493,0.04863221884483698,24.025
-27.273889,28.49,28-01-2015,1.6,31.1,186.7,2.3,-4.48,30.269999,14.389999,0.7144168922332328,0.051446945337455155,22.329998
-27.4275,28.525833,28-01-2015,1.5,29.900000000000002,186.1,2.3,-4.48,30.179998,14.21,0.7231481559708206,0.05016722408009978,22.195
-27.3,28.586944,28-01-2015,1.6,31.1,185.6,2.3,-4.48,30.24,14.28,0.7129672438940361,0.051446945337455155,22.26
-26.98472222,26.63227778,28-01-2015,1.3,26.200000000000003,207.8,0.5,-4.29,32.93,17.02,0.7760683789884936,0.04961832061049764,24.975
-34.405833,19.600556,28-01-2015,0.9,17.0,163.0,8.8,-3.49,26.47,15.74,0.8111111111106606,0.052941176470276824,21.105
-28.068333,31.55,28-01-2015,0.7000000000000001,14.0,176.1,4.5,-3.4499998,33.53,20.9,0.8527091052020359,0.049999999999642865,27.215
-28.058889,30.373611,28-01-2015,1.1,22.8,176.40001,3.6000001,-5.0899997,30.81,15.37,0.7710843478700214,0.04824561403487612,23.09
-22.935,28.004167,29-01-2015,1.6,32.2,199.5,0.2,-2.28,35.76,20.47,0.722054380664341,0.0496894409936345,28.114998
-22.225556,29.990556,29-01-2015,1.5,29.700000000000003,192.8,0.2,-2.62,35.86,22.09,0.7330337115264862,0.05050505050488045,28.975
-24.670833,28.560833,29-01-2015,3.0,59.1,187.5,4.8,-3.1299999,32.86,17.25,0.5206812652066015,0.050761421319711064,25.055
-27.5275,30.858056,29-01-2015,1.5,29.900000000000002,166.3,5.3,-3.84,29.97,16.4,0.6952089751787914,0.05016722408009978,23.185
-28.376944,24.303056,29-01-2015,0.4,8.9,230.7,0.2,-2.9399998,36.45,18.26,0.9257095149131505,0.044943820224214115,27.355
-34.329722,18.990278,29-01-2015,0.9,18.900000000000002,166.40001,17.4,-4.6,25.51,15.53,0.7960064860633395,0.047619047618795665,20.52
-33.38056,19.30167,29-01-2015,0.7000000000000001,13.3,196.40001,8.5,-2.45,29.369999,13.74,0.8731521276167842,0.0526315789469727,21.555
-27.573056,24.746389,30-01-2015,0.7000000000000001,14.0,235.0,0.3,-3.49,36.17,18.08,0.8875502008028564,0.049999999999642865,27.125
-27.902778,24.615556,30-01-2015,0.6000000000000001,11.600000000000001,230.90001,0.2,-3.35,36.51,18.33,0.9043299005187444,0.05172413793058859,27.419998
-25.99136,27.84208,02-02-2015,2.3000000000000003,46.0,187.6,2.9,-4.08,31.01,16.18,0.6061643938515461,0.049999999999891305,23.595001
-29.7775,29.470833,02-02-2015,1.5,30.400000000000002,157.8,3.7,-5.67,27.56,13.36,0.6769394313806318,0.04934210526299559,20.46
-29.744167,29.905833,02-02-2015,1.3,26.900000000000002,161.0,6.3,-5.13,29.539999,15.889999,0.7136774880251657,0.04832713754628875,22.715
-26.970278,27.211111,02-02-2015,1.4000000000000001,28.6,199.8,1.3000001,-4.27,32.09,16.359999,0.7495621749746089,0.0489510489508778,24.224998
-28.116667,26.725278,02-02-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-27.671111,27.236944,02-02-2015,1.0,19.0,209.5,0.5,-4.29,32.93,16.3,0.8336980306342084,0.05263157894709142,24.615
-33.818056,19.694722,02-02-2015,0.7000000000000001,13.100000000000001,202.7,5.9,-2.61,31.279999,15.929999,0.8785912865125216,0.05343511450340889,23.605
-29.140556,31.391944,03-02-2015,5.6000000000000005,112.30000000000001,161.8,2.9,-2.6299999,31.13,20.58,0.1805910342963139,0.04986642920743556,25.855
-25.73411,27.21422,03-02-2015,2.4000000000000004,47.300000000000004,194.2,1.9,-3.6799998,32.07,16.109999,0.6082815685486931,0.05073995771659463,24.09
-28.801278,31.955389,03-02-2015,3.4000000000000004,67.5,169.6,10.2,-2.5,31.99,20.88,0.4306200062217488,0.05037037037029575,26.435
-29.987778,29.851667,03-02-2015,1.4000000000000001,28.3,155.3,6.9,-5.17,28.689999,15.299999,0.6917211380213685,0.049469964664136154,21.994999
-26.98472222,26.63227778,03-02-2015,1.3,26.200000000000003,207.8,0.5,-4.29,32.93,17.02,0.7760683789884936,0.04961832061049764,24.975
-27.398611,26.614722,03-02-2015,1.0,19.8,218.2,0.5,-4.23,33.59,17.07,0.8336134432443074,0.05050505050479543,25.33
-33.31388889,19.07472222,03-02-2015,0.6000000000000001,12.9,207.5,10.900001,-2.32,31.99,16.23,0.8829401088925214,0.04651162790661619,24.11
-25.45963889,28.26430556,03-02-2015,2.5,49.300000000000004,192.90001,3.7,-3.48,32.93,17.21,0.5928984464371047,0.05070993914797016,25.07
-27.4,26.624722,03-02-2015,1.0,19.8,218.2,0.5,-4.23,33.59,17.07,0.8336134432443074,0.05050505050479543,25.33
-27.01011111,26.69808333,04-02-2015,1.3,25.5,210.0,0.5,-4.3199997,32.84,16.93,0.7834394904455273,0.05098039215666283,24.885
-25.81048333,27.90955222,04-02-2015,2.3000000000000003,46.800000000000004,191.90001,3.0,-4.0099998,31.99,17.13,0.6078760100123232,0.04914529914519413,24.56
-29.641944,30.6875,04-02-2015,0.8,16.8,158.7,6.0,-5.62,30.349998,19.5,0.8085470052173844,0.047619047618764176,24.925
-28.747778,31.745833,04-02-2015,5.2,104.7,171.40001,8.5,-1.9399999,32.66,21.02,0.24157916314207167,0.0496657115567816,26.84
-26.648056,27.089444,04-02-2015,1.6,32.9,197.3,1.5,-4.11,31.9,16.15,0.7141616023989493,0.04863221884483698,24.025
-27.671111,27.236944,04-02-2015,1.0,19.0,209.5,0.5,-4.29,32.93,16.3,0.8336980306342084,0.05263157894709142,24.615
-28.768056,20.720556,04-02-2015,0.0,0.8,253.7,0.0,-1.3199999,38.129997,19.21,0.9937131629890559,0.0,28.669998
-32.94583,18.33667,04-02-2015,0.4,7.2,198.90001,5.9,-2.58,29.56,15.79,0.9301310074700473,0.055555555554783954,22.675
-30.13573889,30.67422222,05-02-2015,1.3,25.700000000000003,156.6,6.7000003,-5.52,29.98,20.93,0.7180471844258455,0.05058365758735182,25.455
-29.160278,26.573333,05-02-2015,0.5,10.0,220.1,0.4,-3.8999999,33.69,15.73,0.9130812713186376,0.0499999999995,24.71
-33.13083,18.86278,05-02-2015,0.5,10.700000000000001,209.90001,10.0,-2.29,32.559998,16.93,0.9029918444607703,0.0467289719621801,24.744999
-29.744167,29.905833,06-02-2015,1.3,26.900000000000002,161.0,6.3,-5.13,29.539999,15.889999,0.7136774880251657,0.04832713754628875,22.715
-29.380556,30.2775,06-02-2015,1.0,20.1,152.7,5.7000003,-5.54,28.42,15.099999,0.7673611070021165,0.04975124378084701,21.76
-29.803611,30.516111,06-02-2015,1.1,22.400000000000002,152.7,6.1,-5.49,29.349998,17.82,0.7441461977105753,0.04910714285692363,23.585
-23.838611,31.640833,09-02-2015,1.9000000000000001,38.400000000000006,181.2,8.5,-2.97,35.579998,21.16,0.6502732191833039,0.04947916666653781,28.369999
-25.49037,30.6986,09-02-2015,2.5,50.1,165.0,13.7,-3.06,30.279999,16.859999,0.5341701534167671,0.049900199600698796,23.57
-25.513889,31.224444,09-02-2015,2.2,43.7,166.3,9.2,-3.31,31.21,18.57,0.5838095298574008,0.05034324942780242,24.89
-28.735556,29.820556,09-02-2015,0.8,15.8,180.3,2.8,-5.5899997,32.219997,16.84,0.8388577281574875,0.050632911392084604,24.529999
-26.970278,27.211111,09-02-2015,1.4000000000000001,28.6,199.8,1.3000001,-4.27,32.09,16.359999,0.7495621749746089,0.0489510489508778,24.224998
-26.45,28.085833,09-02-2015,1.9000000000000001,38.7,186.7,1.9,-4.08,30.5,15.23,0.656610465625522,0.04909560723501526,22.865
-25.447222,30.711667,09-02-2015,2.4000000000000004,48.800000000000004,167.0,12.7,-3.22,30.82,17.5,0.5477293790544264,0.04918032786875168,24.16
-28.760833,17.730278,10-02-2015,0.0,0.1,248.2,0.0,-1.49,37.53,21.24,0.9991945227444301,0.0,29.384998
-27.01011111,26.69808333,10-02-2015,1.3,25.5,210.0,0.5,-4.3199997,32.84,16.93,0.7834394904455273,0.05098039215666283,24.885
-25.436111,31.982222,10-02-2015,1.5,29.3,164.6,9.2,-3.36,33.91,19.6,0.6977823715550295,0.051194539248972035,26.755001
-25.20639,27.558,10-02-2015,2.4000000000000004,48.2,204.40001,2.6000001,-3.47,34.52,18.869999,0.6183689766186642,0.04979253112022865,26.695
-24.69514,27.40906,10-02-2015,2.4000000000000004,47.6,210.1,1.9,-3.31,35.25,20.039999,0.6305782004451248,0.05042016806712097,27.645
-23.281,30.54305556,10-02-2015,1.8,36.7,177.2,5.8,-3.04,33.7,20.49,0.6568489899612929,0.04904632152575191,27.095001
-25.681111,31.783333,10-02-2015,1.6,31.700000000000003,165.1,8.8,-3.36,32.89,19.38,0.6778455384461739,0.050473186119714596,26.134998
-25.398889,31.610556,10-02-2015,1.7000000000000002,34.300000000000004,162.90001,8.8,-3.21,32.63,19.699999,0.6521298335942255,0.04956268221559894,26.165
-24.99328,30.81444,10-02-2015,3.2,64.60000000000001,149.90001,15.2,-3.29,27.31,14.16,0.39766902337745924,0.04953560371509359,20.735
-27.602222,29.942778,10-02-2015,1.7000000000000002,35.0,185.90001,3.5,-4.83,31.789999,15.66,0.6831145445953132,0.0485714285712898,23.724998
-26.861111,28.884722,10-02-2015,1.8,35.800000000000004,182.40001,2.2,-4.36,29.83,14.12,0.6718606920446283,0.05027932960879809,21.975
-26.648056,27.089444,10-02-2015,1.6,32.9,197.3,1.5,-4.11,31.9,16.15,0.7141616023989493,0.04863221884483698,24.025
-26.98472222,26.63227778,10-02-2015,1.3,26.200000000000003,207.8,0.5,-4.29,32.93,17.02,0.7760683789884936,0.04961832061049764,24.975
-28.141944,26.417778,10-02-2015,0.7000000000000001,13.3,220.40001,0.4,-4.04,33.989998,16.58,0.8861788662472185,0.0526315789469727,25.285
-28.1175,26.719444,10-02-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-28.116667,26.725278,10-02-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-29.1825,23.575556,10-02-2015,0.2,3.9000000000000004,236.40001,0.0,-2.1399999,37.02,18.25,0.9675405755184276,0.05128205128073635,27.635
-31.396,29.2651,10-02-2015,1.4000000000000001,27.8,155.7,5.2000003,-4.23,29.199999,19.42,0.6970027197561635,0.05035971223003469,24.31
-31.554722,29.245556,10-02-2015,1.5,29.700000000000003,145.2,4.8,-3.9599998,27.93,18.41,0.6603773525642533,0.05050505050488045,23.17
-34.039722,22.133333,10-02-2015,0.6000000000000001,12.4,161.8,1.0,-1.37,27.189999,16.779999,0.857634904904581,0.04838709677380334,21.984999
-29.161667,23.696389,11-02-2015,0.2,4.3,232.1,0.0,-2.22,37.1,18.199999,0.9636209823263263,0.04651162790589508,27.649998
-24.670833,28.560833,11-02-2015,3.0,59.1,187.5,4.8,-3.1299999,32.86,17.25,0.5206812652066015,0.050761421319711064,25.055
-24.39619444,27.08983333,11-02-2015,2.2,43.300000000000004,208.8,1.5,-3.1599998,35.61,20.32,0.6564855257765067,0.05080831408764247,27.965
-24.058889,31.237222,11-02-2015,2.1,42.0,174.1,6.9,-2.73,34.55,20.73,0.6112910799279493,0.04999999999988095,27.64
-25.362222,31.956667,11-02-2015,1.5,29.6,162.1,9.0,-3.27,33.3,19.289999,0.6911841517203613,0.050675675675504475,26.294998
-25.14944444,31.94055556,11-02-2015,1.5,30.700000000000003,162.40001,8.6,-3.1899998,33.19,19.48,0.6820300513259122,0.04885993485326104,26.335
-28.75,30.442778,11-02-2015,0.8,15.600000000000001,181.40001,2.8,-5.46,33.11,18.56,0.8416243728420713,0.05128205128172255,25.835
-29.161667,30.629722,11-02-2015,0.9,17.6,155.0,5.1,-6.08,28.789999,15.98,0.7960602549242203,0.051136363636073094,22.384998
-27.38972222,26.46388889,11-02-2015,1.0,19.5,219.6,0.5,-4.18,33.79,17.06,0.8368883354055664,0.0512820512817883,25.425
-27.398611,26.614722,11-02-2015,1.0,19.8,218.2,0.5,-4.23,33.59,17.07,0.8336134432443074,0.05050505050479543,25.33
-31.104278,29.399722,11-02-2015,1.4000000000000001,28.0,154.2,5.0,-4.62,29.029999,18.07,0.692645439417997,0.04999999999982144,23.55
-30.77586667,29.03221667,11-02-2015,1.3,25.700000000000003,162.90001,2.0,-4.71,29.39,16.359999,0.7274655487542667,0.05058365758735182,22.875
-34.005833,22.351111,11-02-2015,0.7000000000000001,14.4,156.5,2.5,-0.63,26.23,16.609999,0.8314803978930184,0.048611111110773535,21.419998
-23.658056,31.05,12-02-2015,1.8,36.1,177.1,5.5,-2.75,34.719997,20.8,0.6613508539722526,0.04986149584473722,27.759998
-27.671111,27.236944,12-02-2015,1.0,19.0,209.5,0.5,-4.29,32.93,16.3,0.8336980306342084,0.05263157894709142,24.615
-28.376944,24.303056,12-02-2015,0.4,8.9,230.7,0.2,-2.9399998,36.45,18.26,0.9257095149131505,0.044943820224214115,27.355
-30.568333,29.422778,12-02-2015,1.3,25.400000000000002,157.8,4.0,-4.95,28.07,13.9,0.7227074281995497,0.051181102362003225,20.985
-31.031389,28.883333,12-02-2015,1.3,26.6,161.1,2.3,-4.47,29.039999,16.16,0.7165690022901112,0.04887218045094409,22.599998
-30.86013889,29.07125,12-02-2015,1.3,25.700000000000003,161.8,2.1000001,-4.66,29.439999,16.63,0.7258666711280852,0.05058365758735182,23.035
-30.570833,29.150556,12-02-2015,1.3,25.5,159.7,2.6000001,-5.0,27.92,13.75,0.7246220256994637,0.05098039215666283,20.835
-28.338333,31.373611,12-02-2015,1.9000000000000001,37.0,164.90001,4.4,-3.21,31.349998,18.449999,0.6334819383630992,0.05135135135121256,24.899998
-24.679167,30.8025,13-02-2015,3.4000000000000004,68.60000000000001,162.7,11.400001,-3.3899999,29.26,16.06,0.40683094764267624,0.049562682215671186,22.66
-22.769722,30.886944,13-02-2015,2.3000000000000003,46.6,183.1,6.6,-2.95,34.85,20.65,0.5942533847471545,0.049356223175859755,27.75
-24.768889,31.39,13-02-2015,2.2,44.400000000000006,166.0,8.2,-3.07,32.989998,19.76,0.5779467680605618,0.049549549549437945,26.375
-24.9675,31.516667,13-02-2015,1.9000000000000001,39.0,167.90001,8.2,-2.9099998,33.34,20.41,0.6230062999101891,0.048717948717823804,26.875
-27.573056,24.746389,13-02-2015,0.7000000000000001,14.0,235.0,0.3,-3.49,36.17,18.08,0.8875502008028564,0.049999999999642865,27.125
-27.902778,24.615556,13-02-2015,0.6000000000000001,11.600000000000001,230.90001,0.2,-3.35,36.51,18.33,0.9043299005187444,0.05172413793058859,27.419998
-28.96362,19.15486,14-02-2015,0.0,0.2,253.7,0.0,-1.51,38.5,19.16,0.9984245765856337,0.0,28.83
-25.99136,27.84208,16-02-2015,2.3000000000000003,46.0,187.6,2.9,-4.08,31.01,16.18,0.6061643938515461,0.049999999999891305,23.595001
-26.970278,27.211111,16-02-2015,1.4000000000000001,28.6,199.8,1.3000001,-4.27,32.09,16.359999,0.7495621749746089,0.0489510489508778,24.224998
-26.73806,27.59194,16-02-2015,1.7000000000000002,33.9,193.3,1.6,-4.21,31.109999,15.799999,0.7015845110502713,0.05014749262522081,23.454998
-26.45,28.085833,16-02-2015,1.9000000000000001,38.7,186.7,1.9,-4.08,30.5,15.23,0.656610465625522,0.04909560723501526,22.865
-27.671111,27.236944,16-02-2015,1.0,19.0,209.5,0.5,-4.29,32.93,16.3,0.8336980306342084,0.05263157894709142,24.615
-32.502778,19.535833,16-02-2015,0.30000000000000004,5.0,234.0,2.1000001,-1.81,34.0,15.36,0.9581589958154987,0.059999999998800006,24.68
-27.01011111,26.69808333,17-02-2015,1.3,25.5,210.0,0.5,-4.3199997,32.84,16.93,0.7834394904455273,0.05098039215666283,24.885
-27.169444,29.233889,17-02-2015,1.7000000000000002,34.4,177.0,1.8000001,-4.45,29.41,13.78,0.6745506149476469,0.04941860465101914,21.595
-26.861111,28.884722,17-02-2015,1.8,35.800000000000004,182.40001,2.2,-4.36,29.83,14.12,0.6718606920446283,0.05027932960879809,21.975
-27.02314,28.59389,17-02-2015,1.7000000000000002,33.800000000000004,185.5,2.0,-4.39,30.33,14.45,0.6917464660279563,0.05029585798801687,22.39
-26.98472222,26.63227778,17-02-2015,1.3,26.200000000000003,207.8,0.5,-4.29,32.93,17.02,0.7760683789884936,0.04961832061049764,24.975
-29.160278,26.573333,17-02-2015,0.5,10.0,220.1,0.4,-3.8999999,33.69,15.73,0.9130812713186376,0.0499999999995,24.71
-28.69485,28.23487,17-02-2015,0.9,18.1,186.40001,1.7,-4.5899997,29.46,14.17,0.8229828930100623,0.049723756905802635,21.814999
-28.883333,27.89,17-02-2015,0.8,16.7,190.6,1.9,-4.3199997,30.16,14.66,0.8388808537545074,0.04790419161647962,22.41
-31.436944,20.474722,17-02-2015,0.30000000000000004,5.1000000000000005,235.8,0.0,-1.89,33.149998,14.0,0.9576587801125753,0.05882352941061131,23.574999
-34.075556,20.145556,17-02-2015,0.6000000000000001,12.700000000000001,182.5,5.3,-2.83,30.89,16.68,0.8698770491798824,0.04724409448781698,23.785
-32.595833,19.009444,17-02-2015,0.30000000000000004,6.6000000000000005,221.2,7.7000003,-1.91,33.96,15.69,0.9420544329370939,0.04545454545385675,24.824999
-25.45963889,28.26430556,17-02-2015,2.5,49.300000000000004,192.90001,3.7,-3.48,32.93,17.21,0.5928984464371047,0.05070993914797016,25.07
-28.068333,31.55,17-02-2015,0.7000000000000001,14.0,176.1,4.5,-3.4499998,33.53,20.9,0.8527091052020359,0.049999999999642865,27.215
-29.161667,23.696389,18-02-2015,0.2,4.3,232.1,0.0,-2.22,37.1,18.199999,0.9636209823263263,0.04651162790589508,27.649998
-25.81048333,27.90955222,18-02-2015,2.3000000000000003,46.800000000000004,191.90001,3.0,-4.0099998,31.99,17.13,0.6078760100123232,0.04914529914519413,24.56
-22.225556,29.990556,18-02-2015,1.5,29.700000000000003,192.8,0.2,-2.62,35.86,22.09,0.7330337115264862,0.05050505050488045,28.975
-29.641944,30.6875,18-02-2015,0.8,16.8,158.7,6.0,-5.62,30.349998,19.5,0.8085470052173844,0.047619047618764176,24.925
-25.73411,27.21422,18-02-2015,2.4000000000000004,47.300000000000004,194.2,1.9,-3.6799998,32.07,16.109999,0.6082815685486931,0.05073995771659463,24.09
-28.44555556,32.325,07-05-2015,0.7000000000000001,13.5,162.3,10.3,-4.2799997,31.01,21.119999,0.8464163849181762,0.05185185185146777,26.064999
-26.648056,27.089444,18-02-2015,1.6,32.9,197.3,1.5,-4.11,31.9,16.15,0.7141616023989493,0.04863221884483698,24.025
-26.880278,26.965,18-02-2015,1.4000000000000001,28.6,201.8,1.2,-4.2599998,32.53,16.71,0.7517361143991584,0.0489510489508778,24.619999
-28.116667,26.725278,18-02-2015,0.7000000000000001,13.9,216.3,0.4,-4.18,33.579998,16.869999,0.8792354490376031,0.05035971222985353,25.224998
-29.033333,23.983333,18-02-2015,0.30000000000000004,5.5,230.7,0.1,-2.35,36.78,17.77,0.9534292966036502,0.054545454544462815,27.275
-30.160091,27.40124,18-02-2015,0.7000000000000001,13.200000000000001,201.2,0.5,-3.73,31.57,15.13,0.876865669888695,0.053030303029901284,23.35
-30.336111,27.359444,18-02-2015,0.7000000000000001,13.4,201.5,0.6,-3.61,31.58,14.67,0.8752908329451488,0.05223880596975942,23.125
-29.615556,27.065278,18-02-2015,0.6000000000000001,11.700000000000001,208.7,0.4,-3.9099998,32.219997,15.049999,0.8938293996184378,0.05128205128161298,23.634998
-25.57877778,29.12747222,18-02-2015,2.5,50.2,186.90001,3.4,-2.9199998,32.3,16.31,0.5765499952625177,0.049800796812649796,24.305
-30.830556,26.921389,19-02-2015,0.6000000000000001,11.100000000000001,205.40001,0.5,-2.8799999,32.04,14.16,0.8974595886313893,0.05405405405356708,23.1
-28.141944,26.417778,19-02-2015,0.7000000000000001,13.3,220.40001,0.4,-4.04,33.989998,16.58,0.8861788662472185,0.0526315789469727,25.285
-31.000833,26.353056,19-02-2015,0.4,7.9,208.7,0.3,-2.06,31.769999,13.509999,0.9270544772728312,0.05063291139176414,22.64
-30.679722,26.7125,19-02-2015,0.5,9.9,211.40001,0.4,-2.82,32.93,14.69,0.9105286977814875,0.05050505050454035,23.81
-34.250556,20.9925,19-02-2015,0.7000000000000001,14.0,180.8,6.1,-2.1699998,29.32,17.13,0.8562628359269271,0.049999999999642865,23.224998
-33.31388889,19.07472222,19-02-2015,0.6000000000000001,12.9,207.5,10.900001,-2.32,31.99,16.23,0.8829401088925214,0.04651162790661619,24.11
-28.308889,31.9025,19-02-2015,1.1,21.6,171.8,8.2,-3.6599998,33.18,21.49,0.7766287522316303,0.05092592592569016,27.335
