nir,green,swir16,swir22,coastal,blue,red,lwir11
12768.5,9459.0,13521.0,11630.0,8357.5,8663.0,9702.5,41780.5
13775.0,10138.5,15416.0,13438.0,8581.0,8973.5,10495.0,45071.5
14554.0,10100.0,16026.5,13435.5,8551.5,8917.5,10469.0,46293.0
14301.0,10286.0,15969.0,13036.5,,9283.5,10924.5,
14660.5,10104.0,15527.0,12966.5,,9114.0,10404.0,
14638.5,9982.0,15525.5,12561.0,8491.0,8861.0,10309.5,45526.5
14454.0,9596.0,14967.5,12250.0,8266.0,8590.0,9839.0,44764.0
13872.0,9598.5,13012.0,11679.0,7888.5,8362.5,9867.0,42383.5
12481.0,9209.5,12973.0,11068.5,,8664.5,9476.5,
13055.5,9878.5,15173.0,13271.5,8653.5,9003.5,10319.0,43020.0
14601.0,9173.0,14705.5,11725.5,8230.5,8505.0,9522.0,42967.0
14011.0,10127.5,15734.0,13391.0,8463.0,8920.0,10503.5,44967.5
9667.0,10388.5,8995.0,8744.0,8733.0,9246.5,9986.5,42192.5
13131.0,9865.0,16624.0,15340.0,,9014.0,10903.5,
13934.5,9877.5,13500.0,11335.0,,8888.0,10142.5,
,,,,,,,
13194.0,9830.0,11984.5,10542.0,,8961.0,10106.0,
12789.5,10044.0,15402.0,13132.0,,9399.0,10817.5,
12225.0,9849.0,13873.5,11866.0,,9200.5,10418.0,
14464.0,9474.0,12507.5,10271.5,,8715.0,9697.0,
13839.0,9932.5,14713.5,12103.5,8530.0,8960.5,10819.5,41665.0
9257.5,9651.0,9015.5,8739.0,8050.0,8595.5,9826.5,40418.5
12847.5,8871.0,11657.5,9971.5,7943.5,8221.5,9090.0,41712.5
13753.5,10639.0,14921.0,12916.5,,9368.5,11753.5,
18337.0,12727.0,18091.0,15707.0,,12169.0,13526.0,
39804.5,34170.5,36463.5,31202.5,,32265.0,35766.0,
15172.0,9029.5,11812.5,9567.0,,8612.0,8886.0,
12147.5,10043.5,12680.5,11263.5,8223.0,8648.5,10778.5,
14544.0,9430.5,14627.0,12197.0,8023.0,8351.0,9953.0,43484.0
13314.0,9389.0,13096.0,10781.5,,8714.0,9771.0,
11247.5,9097.5,11114.0,9637.5,7823.0,8235.5,9301.5,41453.0
14509.0,9338.5,15266.5,12588.5,8234.0,8529.0,9913.5,44295.5
12498.0,9512.0,11243.0,9871.0,,8666.0,9611.5,
12561.5,10042.5,12223.0,11007.0,8080.5,8636.5,10041.5,42597.5
13637.0,9251.5,14072.5,11887.5,8009.0,8373.5,9859.0,42250.5
11238.0,8922.5,12222.5,10532.0,7971.5,8272.5,9449.5,
10072.0,8875.0,9720.0,8964.0,7918.0,8173.0,9342.0,39692.0
12370.0,9052.5,12313.0,10966.5,6717.5,7218.5,9515.5,39215.0
13085.5,9796.0,14176.0,11895.5,,9067.0,10476.5,
14104.0,9367.0,13729.5,11006.0,8307.5,8515.5,9551.0,40901.5
,,,,,,,
14895.0,10514.0,14724.0,12711.0,8639.0,9116.0,11404.0,39973.5
45046.5,47318.5,28239.5,23013.5,49036.0,49279.5,46950.5,29389.5
10698.5,9088.5,9427.5,8399.0,8012.5,8355.5,9239.5,41690.5
14978.5,9925.0,14977.5,12563.0,8075.5,8656.0,10565.0,42237.0
14794.5,10931.0,15035.5,12780.5,8266.5,9268.5,11509.5,42523.0
11425.5,10712.0,10909.5,9366.0,,9514.5,10664.5,
11622.5,9946.5,11633.5,10355.5,,9131.5,10060.0,
16715.5,11791.5,18685.0,16240.0,9473.5,10069.5,13637.5,46103.5
14379.0,9766.0,15298.0,12262.5,,9061.5,10392.5,
14990.5,10899.0,15706.5,13222.5,,9498.5,12241.0,
17891.5,11893.5,19103.0,15818.5,8767.0,9663.5,13098.5,41206.0
,,,,,,,
16925.5,9456.5,14779.5,11437.5,8214.5,8481.0,9252.0,43079.0
16642.0,12179.5,19641.5,16984.0,,10433.5,13620.5,
13961.0,9427.0,14649.0,12176.0,7950.0,8470.5,10075.5,41708.0
,,,,,,,
,,,,,,,
14714.0,9778.0,14168.0,11268.0,,8835.0,10084.0,
14714.0,9778.0,14168.0,11268.0,,8835.0,10084.0,
7846.0,8395.0,7669.0,7571.0,7500.0,7749.0,8177.5,39746.0
14779.5,10238.5,17175.5,14393.0,8543.0,9085.0,11235.0,41432.0
16044.0,11478.0,17275.0,16660.5,9212.0,9623.5,12710.0,38687.5
34012.5,31193.0,30900.5,27605.0,28917.5,30648.5,32553.5,38294.5
12201.0,8545.0,10929.0,9386.0,7757.0,7964.0,8676.0,39868.0
19652.0,10746.0,17275.0,13917.5,,9514.0,11058.5,
22770.5,10901.0,17892.0,13713.5,,9868.0,11310.0,
19301.0,10197.0,15993.0,12580.5,,9236.0,10612.0,
17086.0,9243.0,13677.0,11067.0,,8519.0,9509.0,
15725.0,9309.0,14413.0,11475.0,,8495.0,9869.0,
14327.0,9521.0,14628.0,12149.0,,8604.0,10310.0,
,,,,,,,
,,,,,,,
10941.5,8778.0,10081.0,9204.0,7827.0,8070.0,8803.0,40251.5
12926.0,9484.0,14032.0,11881.0,8359.0,8644.5,10205.5,41879.5
16690.5,8789.0,11814.0,9432.0,7824.0,7930.5,8353.5,41516.5
14483.5,9893.5,14950.5,12439.5,8481.0,8904.0,11103.0,41293.5
17063.0,10342.0,16443.0,13713.0,,9045.0,10652.0,
22001.5,10455.0,16447.0,12502.0,,9157.0,10318.0,
33965.0,65535.0,29777.0,24838.0,,65535.0,65535.0,
14671.0,8962.0,14366.0,11604.0,7961.0,8216.0,9348.0,44584.0
13429.0,9273.0,15536.0,12819.0,,8372.0,9826.0,
17150.0,12077.0,16047.5,14477.5,7725.5,8857.5,13024.5,32751.5
13310.5,9929.0,14587.5,11903.0,8206.5,8754.5,10814.0,
10710.0,9200.0,10349.5,9272.0,7990.5,8329.0,9275.0,40253.5
19498.0,9930.0,15022.5,11669.0,,8992.0,9911.0,
17628.0,8984.0,13659.0,11024.0,7880.0,8097.0,9050.0,45848.0
,,,,,,,
15034.0,9405.0,15151.0,12353.0,8113.0,8368.0,9738.0,44116.0
,,,,,,,
14198.0,9839.0,16484.0,13368.5,8294.0,8791.0,10724.5,41334.0
14368.5,10197.5,15928.5,13684.5,8674.0,9199.0,11113.5,41447.5
12811.5,9827.0,15233.5,13163.0,8224.0,8792.5,10675.0,40180.0
12750.0,9538.5,15521.5,13594.5,8491.5,8813.5,10266.5,40400.0
18946.5,10755.0,17715.0,14851.0,8260.5,8911.0,11336.0,46592.5
21267.5,10162.5,16841.5,13373.0,8552.5,8870.0,9914.0,46860.5
17679.0,9228.0,14021.0,11379.0,7800.0,8134.0,9428.0,46806.0
18191.5,9937.0,15713.0,12411.0,,8959.0,10398.0,
20700.0,17063.0,18753.0,16725.0,,16403.0,18120.0,
16541.5,9464.5,15353.0,12243.5,7822.5,8321.0,9769.0,45654.5
15726.0,9593.0,14832.0,11859.0,,8598.0,9811.0,
,,,,,,,
11953.0,9509.0,14325.0,12192.0,8056.5,8577.5,10011.0,39960.0
12126.5,9673.5,13243.0,11927.0,8301.0,8745.5,10392.0,40203.0
14503.5,10205.5,18362.5,15902.5,8498.0,9063.0,11218.5,45308.5
28507.5,24910.5,27473.0,23861.5,,23889.0,26002.0,
20958.5,10029.0,17004.0,13275.5,8463.0,8773.0,9971.0,46387.0
,,,,,,,
18520.5,16429.5,19139.0,17927.0,,16236.0,16857.0,
18520.5,16429.5,19139.0,17927.0,,16236.0,16857.0,
15644.5,9547.0,13468.5,10759.0,,8589.0,9573.0,
15916.0,9851.0,14139.5,11399.5,,9025.5,9948.5,
15745.5,10538.0,16692.0,13511.0,,9460.0,11266.0,
14406.5,10195.0,16168.0,13128.0,,9276.0,10930.0,
14986.5,9379.5,12907.0,10429.0,,8536.0,9491.0,
14986.5,9379.5,12907.0,10429.0,,8536.0,9491.0,
14986.5,9379.5,12907.0,10429.0,,8536.0,9491.0,
14986.5,9379.5,12907.0,10429.0,,8536.0,9491.0,
16936.5,11065.0,17633.0,14075.5,,9660.0,12297.5,
21501.5,16755.0,21224.5,19600.0,14037.5,14699.0,18216.5,37390.0
15201.5,9474.5,13748.5,11144.0,8226.0,8516.0,9427.0,41312.5
14936.5,9634.0,13161.5,10584.0,,8812.5,9489.0,
15515.0,9419.0,13034.0,10391.5,,8484.0,9118.0,
,,,,,,,
16464.0,10354.0,15169.0,12386.0,,9233.0,11076.0,
,,,,,,,
14255.0,9425.5,13562.0,11370.0,8183.5,8525.0,9468.5,40384.5
15063.5,9205.0,13022.0,10856.5,7881.0,8202.0,9242.5,40845.0
15445.0,9343.0,13390.0,11024.0,8071.5,8341.5,9278.0,42806.0
16701.0,9593.5,14394.5,11972.5,8018.0,8457.0,9871.0,45924.5
16757.0,10477.0,16606.0,13008.0,,9366.0,11504.0,
16048.0,10275.0,16658.0,14193.0,8423.0,9047.0,10982.0,48339.0
16451.0,10566.0,17433.0,14115.5,8580.5,9238.5,11501.0,47945.0
,,,,,,,
14440.0,9336.5,13629.0,11309.5,7915.5,8277.5,9490.0,40190.5
15353.5,9577.0,13849.5,11505.0,7882.0,8411.0,9645.5,40826.0
14933.5,9267.5,13629.0,11385.5,7963.0,8314.5,9299.5,43188.0
15977.0,10666.0,16185.0,13518.0,,9665.0,11534.5,
27969.5,23693.5,26631.0,24181.5,21141.5,22184.0,25267.0,37515.0
14668.5,9509.0,14377.0,11827.0,7970.5,8392.5,10040.0,42699.5
12964.0,9201.5,13232.5,11148.0,8147.5,8439.0,9577.5,41277.5
19263.0,15167.0,13939.5,13781.5,12941.0,13488.5,15254.0,
13544.5,9018.5,14004.5,11162.0,8024.5,8293.0,9408.0,42896.0
11822.0,8981.0,11870.5,10092.5,,8665.0,9347.0,
12792.0,9950.5,12968.5,11056.5,,9133.0,10234.0,
,,,,,,,
27384.5,23903.0,25329.5,22618.0,22037.0,22955.0,25735.5,
12372.0,9201.5,11551.5,10175.5,7791.0,8286.0,9426.5,39997.0
13134.0,10336.5,14808.5,12598.0,,9491.0,11260.0,
9546.0,10054.0,9595.0,8970.5,,9316.0,10307.0,
30101.0,28834.5,25889.0,23316.0,29080.0,29576.5,29521.5,37615.5
13441.5,9557.0,14263.0,11632.0,,8996.5,9911.0,
12627.5,9504.0,13335.0,11268.0,,8524.0,9686.0,
14301.0,9727.5,15086.0,12495.0,8073.5,8571.0,10793.5,41955.0
12014.5,10669.5,12873.5,11703.5,8346.5,9052.0,10891.5,42647.5
11107.0,8946.5,10917.0,9726.5,7777.5,8156.5,9177.0,39627.5
13872.5,9811.0,16291.0,13280.0,8283.0,8722.0,10643.0,43410.5
10710.0,9200.0,10349.5,9272.0,7990.5,8329.0,9275.0,40253.5
25357.5,18006.0,23842.5,21255.0,13441.5,15201.0,20701.5,
18967.5,14158.5,19617.5,18110.5,9429.0,10912.0,15721.5,
8805.5,8895.0,8935.0,8584.0,7780.0,8030.0,8673.5,40540.0
13841.0,8777.5,12222.5,10296.0,7634.0,8001.5,8899.5,40178.0
10033.0,8959.0,9936.0,8881.0,7866.0,8192.0,9233.0,38983.0
12370.0,9052.5,12313.0,10966.5,6717.5,7218.5,9515.5,39215.0
11963.0,10013.0,13346.0,12160.0,,8891.0,10452.0,
12297.0,8805.0,10607.5,9141.5,,8349.0,9017.0,
13556.0,9260.0,12107.5,9667.0,,8467.5,9224.5,
14331.0,7190.0,15396.5,13909.0,4162.5,4526.5,8982.5,38335.0
19263.0,15167.0,13939.5,13781.5,12941.0,13488.5,15254.0,
15321.0,9874.0,15838.5,12722.0,8322.5,8806.0,10738.5,40784.0
25005.5,21577.0,23754.0,21588.5,18709.0,20100.0,22455.0,38540.5
13779.0,9890.0,14841.0,12812.0,,8855.0,10822.5,
12587.5,9721.0,13123.5,11636.5,8235.5,8752.5,10393.0,40190.5
,,,,,,,
15745.0,10189.5,15842.0,13059.0,8439.0,8990.0,11594.5,40324.0
13858.5,8960.0,13275.5,10919.0,8108.5,8362.5,9359.0,40592.5
15321.0,9874.0,15838.5,12722.0,8322.5,8806.0,10738.5,40784.0
,,,,,,,
13363.5,9889.5,16619.5,15374.0,9044.0,9215.0,10912.5,41993.5
13990.0,9562.0,13231.0,11107.0,7886.0,8364.5,9894.5,41061.0
12525.0,9278.0,12286.5,10367.5,7908.0,8349.5,9305.5,42294.0
13353.5,9740.0,12382.0,10485.0,8406.0,8826.5,10359.0,42176.0
14714.0,10078.0,13386.0,11100.0,,9377.0,10378.0,
14355.0,9321.0,13122.0,11558.5,8224.0,8476.0,9525.5,43233.5
13696.5,9571.0,16008.0,13011.5,8545.5,8838.5,10608.5,41299.5
14477.5,9305.5,13933.5,11301.5,8041.5,8448.5,9717.0,41643.5
16203.0,9001.5,12634.0,10255.5,7887.0,8114.0,8911.0,
11718.0,9169.0,11063.0,10161.0,8020.0,8439.0,9128.5,38919.0
16754.0,9919.0,16880.0,13006.5,,9099.5,10470.5,
13971.0,9302.0,13498.5,11222.5,8128.0,8492.0,9706.0,41803.0
14499.5,9460.0,15295.5,12522.5,8252.0,8606.5,10483.5,42020.5
11047.5,9030.5,10177.0,9301.5,7993.0,8208.5,8898.5,
14779.5,10238.5,17175.5,14393.0,8543.0,9085.0,11235.0,41432.0
11953.0,9509.0,14325.0,12192.0,8056.5,8577.5,10011.0,39960.0
13023.5,10447.5,13735.0,11834.0,,9325.0,11097.0,
14979.0,9763.5,14215.5,12090.0,8451.5,8771.0,10524.0,39933.0
12734.0,9790.0,14688.0,13062.5,8489.0,8805.5,10653.5,40520.0
10325.0,7961.5,9343.0,8324.5,7321.0,7499.5,7870.0,39140.0
12049.0,9654.0,9003.5,8077.0,,8521.5,10140.5,
13576.5,8885.5,11479.5,9891.0,7871.5,8166.5,9171.5,43094.5
15544.0,10928.5,18446.5,15527.0,,9633.0,12334.0,
14874.0,9647.0,13005.0,10760.0,,8990.0,9833.0,
13148.0,10322.0,15025.0,12852.5,,9831.0,10937.0,
12581.5,8878.5,11804.0,10344.5,7950.0,8194.0,9031.0,41805.5
11841.0,8356.5,11075.0,9519.5,7753.5,7864.0,8554.5,41258.0
7846.0,8395.0,7669.0,7571.0,7500.0,7749.0,8177.5,39746.0
14768.5,10262.0,17196.5,14407.0,8674.0,9172.0,11240.5,41362.0
9439.0,9065.5,8408.0,8022.0,8254.0,8524.0,9434.0,40045.5
14307.5,10701.0,17587.5,14514.0,,9856.5,12006.0,
14944.5,10867.0,16077.5,14688.5,7571.5,8732.5,11734.0,39017.5
10941.5,8778.0,10081.0,9204.0,7827.0,8070.0,8803.0,40251.5
12996.0,9959.0,13231.5,11176.0,,9101.0,10052.5,
13512.0,9821.5,11554.0,9958.5,8004.0,8532.0,9926.0,41760.5
12937.0,9095.0,9352.0,8277.0,7839.0,8143.0,9449.0,39625.0
,,,,,,,
12612.5,9912.0,11760.5,10155.5,,9076.0,10085.0,
14580.0,9239.0,13702.0,10796.0,,8796.0,9477.0,
13991.5,10159.0,15276.0,13291.0,,9221.0,11001.5,
15183.0,9910.0,13449.5,11882.0,8607.5,8953.5,9983.5,42585.0
18219.0,13741.0,21503.0,18663.0,9916.0,11024.5,15098.5,
14368.5,10197.5,15928.5,13684.5,8674.0,9199.0,11113.5,41447.5
11939.0,9463.0,14290.0,12151.5,7975.0,8500.0,10026.5,40028.0
12805.0,10130.5,12952.5,11592.0,,9353.0,10612.0,
8063.5,10283.5,7644.0,7666.0,,9276.0,9494.0,
,,,,,,,
6761.0,4670.5,7815.5,6524.0,,4341.0,5253.5,
18689.0,11778.0,18427.5,15999.5,9298.0,9851.5,12986.0,43376.5
13647.5,9296.0,14553.0,11798.0,8114.0,8489.0,9669.5,43239.0
15356.0,9931.5,14881.0,12339.0,8442.0,8880.5,9962.0,42433.5
14944.5,10867.0,16077.5,14688.5,7571.5,8732.5,11734.0,39017.5
13761.0,9652.0,13778.5,11827.0,,8768.5,10324.0,
,,,,,,,
14270.0,9913.0,13652.0,11469.5,,8918.0,10330.5,
14200.5,9848.5,16463.5,13337.0,8347.0,8841.0,10718.5,41330.5
14365.5,9695.5,10907.0,9027.5,7757.0,8377.0,9090.0,40742.0
12537.0,9998.0,13191.5,11428.5,,9355.0,10190.5,
41485.0,38445.0,36991.0,31156.0,,36568.0,40219.0,
,,,,,,,
14962.5,9903.5,13641.5,11533.5,,8932.0,10202.5,
14098.0,9506.0,11606.5,10197.0,,8758.5,9552.0,
14581.0,10314.0,16040.5,13063.5,,9483.0,11117.0,
12787.5,9401.0,14090.5,11979.0,8295.5,8657.5,10002.5,41729.0
12944.5,10089.0,15121.0,13289.5,,9286.0,11182.0,
14057.5,10435.5,17720.0,14804.0,,9591.0,11815.0,
15209.0,11569.0,15754.0,14189.0,9154.0,9983.5,12463.5,39578.5
13530.0,10018.0,16711.0,15345.0,8933.0,9222.5,11054.0,42822.5
13788.5,9844.0,13408.0,11409.0,8131.0,8578.0,10397.5,41901.0
12886.5,9727.0,12661.5,10778.0,7750.0,8318.5,10071.5,42223.0
12306.5,9561.0,12573.5,10526.5,8415.0,8730.0,9977.0,40617.5
20304.0,13380.0,22600.5,20748.5,8174.0,8904.5,15725.0,40156.0
18219.0,13741.0,21503.0,18663.0,9916.0,11024.5,15098.5,
16622.5,12689.5,18620.5,17103.0,9364.5,10275.5,13705.5,40376.5
13644.5,9053.5,12718.5,10715.5,7708.5,8132.5,9338.0,41339.0
13458.0,11289.0,14126.5,13328.5,,10478.5,11874.0,
12396.0,9712.5,14427.0,12835.5,8433.5,8746.0,10441.5,40761.5
12288.5,10282.5,12392.5,11139.5,,9339.0,11077.0,
13377.5,9943.0,14593.0,12206.0,,9172.0,10528.5,
15426.5,9904.5,15272.0,13049.0,8311.0,8800.5,10422.5,43008.0
13142.5,9510.5,13456.0,11277.0,8269.0,8729.5,9997.5,41487.0
7743.5,10253.5,7605.0,7531.5,8112.0,8846.0,9259.0,40237.0
14974.5,9849.5,15812.5,12562.0,8523.0,8974.0,11078.5,41837.0
15679.5,10475.5,17999.0,13804.5,8630.5,9312.0,12019.5,39847.5
14944.5,10867.0,16077.5,14688.5,7571.5,8732.5,11734.0,39017.5
16603.5,11228.0,18920.5,15556.5,9038.0,9796.0,12849.0,
24899.5,18920.5,26234.5,23372.0,14424.5,15535.0,21086.0,
10847.5,9041.5,12152.0,10460.0,7878.0,8300.5,9503.5,
14255.5,9633.5,13714.5,11522.5,8279.5,8637.0,9998.5,49058.0
14549.5,9855.0,12703.0,10650.5,,9045.5,10271.5,
14167.5,9521.0,12874.5,11441.0,8542.5,8899.0,9902.0,45663.5
12462.5,9843.5,15242.5,13375.0,8178.0,8719.0,10495.0,41214.5
11981.5,9362.5,14261.0,12654.5,8175.0,8620.5,9923.5,41058.5
15209.0,11569.0,15754.0,14189.0,9154.0,9983.5,12463.5,39578.5
11029.5,10522.0,11068.5,10102.5,,9952.0,10428.0,
13111.0,9810.0,14566.0,12354.0,,9085.0,10465.0,
16603.5,11228.0,18920.5,15556.5,9038.0,9796.0,12849.0,
10847.5,9041.5,12152.0,10460.0,7878.0,8300.5,9503.5,
13023.5,10447.5,13735.0,11834.0,,9325.0,11097.0,
14042.0,10228.5,14797.0,12116.0,8340.5,8888.5,10860.5,40984.0
15017.5,11388.0,16087.5,14080.0,,10653.0,12292.0,
15360.0,11552.0,17927.5,15240.5,,10620.0,12834.5,
,,,,,,,
14057.5,10435.5,17720.0,14804.0,,9591.0,11815.0,
9171.0,9770.0,8406.0,8168.0,,9266.0,9870.5,
11777.0,9026.0,12857.0,11393.0,7389.0,7856.0,9570.5,43786.5
15845.0,9471.0,12433.0,9393.0,,9011.0,9215.0,
14232.0,10420.5,17884.5,14877.0,,9480.0,11877.0,
,,,,,,,
14996.5,11102.0,18034.0,15092.5,,9713.0,12743.0,
9449.0,9768.0,8620.5,8344.5,,9471.0,9717.5,
14003.5,11666.5,13211.0,11718.0,,11386.0,11814.0,
20072.0,14399.0,20332.0,18548.0,13009.0,13213.0,14792.0,39325.0
,,,,,,,
12674.0,9912.0,15060.5,12714.0,,9371.0,10573.0,
11699.0,9487.5,11475.0,10036.0,,8969.0,9606.0,
12235.0,9669.5,12249.5,10850.0,7780.5,8333.5,10166.0,42341.0
14302.5,10262.0,16702.0,13984.5,,9406.0,11185.5,
14545.0,10680.0,13976.0,11797.5,,9878.0,10883.0,
7968.5,8612.0,7704.0,7573.5,7569.0,7904.5,8385.5,40375.0
8809.5,9105.0,9137.0,8771.0,7311.5,7856.0,8730.5,41605.0
12777.0,10856.5,14204.0,12727.0,,10145.0,11399.5,
14585.0,10676.5,15717.0,13047.5,8114.5,8960.5,11960.0,39696.5
12321.0,9977.0,12275.0,10402.0,,9629.5,10229.0,
15045.0,10712.5,15342.0,12714.5,8172.5,8941.0,11597.5,39603.5
25992.5,19961.5,24983.0,23335.5,16891.0,17385.5,20896.5,39466.5
31771.5,25916.5,27028.5,23594.5,24028.0,24870.0,26648.5,39306.0
15553.5,11435.0,19128.5,15071.5,,10044.0,12343.0,
18964.0,9694.0,13584.5,10618.0,,8536.0,9604.0,
18964.0,9694.0,13584.5,10618.0,,8536.0,9604.0,
17554.5,9616.0,14051.0,11122.5,,8561.0,9861.5,
16611.0,10637.5,18060.5,14216.5,,9391.0,12052.0,
16611.0,10637.5,18060.5,14216.5,,9391.0,12052.0,
18025.0,9550.5,13095.5,10180.0,,8456.0,9606.0,
18025.0,9550.5,13095.5,10180.0,,8456.0,9606.0,
10835.0,8717.0,10315.5,9252.5,7474.0,7877.0,8774.5,41155.5
18025.0,9550.5,13095.5,10180.0,,8456.0,9606.0,
17512.5,11058.5,18529.5,14686.5,,9632.0,12477.0,
17512.5,11058.5,18529.5,14686.5,,9632.0,12477.0,
15181.0,11761.0,16631.0,13592.0,,11369.0,12393.5,
18354.0,9668.5,13511.0,10500.0,,8821.0,9432.5,
18654.0,9659.0,13443.0,10344.0,,8492.0,9527.0,
18654.0,9659.0,13443.0,10344.0,,8492.0,9527.0,
18837.0,9809.0,14402.0,11344.0,,8602.0,9983.0,
17581.0,10094.0,15209.0,11957.5,,8928.5,10852.5,
16072.0,10377.0,17222.5,13837.0,,9239.0,11328.5,
19224.5,9133.0,12301.5,9820.0,7875.5,8139.0,8936.0,40047.5
19400.5,9260.5,12803.0,9901.5,7907.0,8155.0,8963.0,42250.5
18974.0,9606.5,13952.5,10925.5,8101.5,8422.5,9694.5,44739.5
17453.0,10171.0,15849.0,12405.0,,8972.0,11054.5,
12235.0,9669.5,12249.5,10850.0,7780.5,8333.5,10166.0,42341.0
17418.5,9255.5,13070.0,10436.5,,8309.5,9328.5,
17757.0,9299.0,13573.0,10597.0,,8345.0,9210.0,
17669.0,9532.5,14158.5,11397.5,8240.0,8465.0,9529.5,44027.5
14225.0,10301.0,15712.0,12988.0,8216.0,8958.5,11226.0,40560.5
15108.5,10556.5,17732.5,14826.5,8742.5,9331.0,11714.5,42491.5
15193.5,10606.0,16779.5,14064.5,8738.0,9379.5,11738.5,42873.5
13014.5,10930.5,12305.5,10984.5,8381.5,9123.0,11199.0,38609.0
15697.0,9052.0,11308.0,9246.5,7897.5,8139.0,8854.5,40017.0
13917.5,11319.5,13356.0,11678.5,8407.5,9232.5,11821.5,38589.5
13983.5,8340.0,10430.5,8554.0,,7950.0,8121.5,
13932.0,8170.5,10364.0,8560.0,,7743.0,7880.5,
16133.5,8756.0,11387.0,8796.5,,8178.0,8351.0,
,,,,,,,
,,,,,,,
6492.0,4045.0,4883.5,4112.0,,3879.5,3951.5,
6492.0,4045.0,4883.5,4112.0,,3879.5,3951.5,
18046.5,8960.0,11633.5,9145.0,,8333.0,8610.0,
16444.0,8669.0,10856.0,8956.0,,8015.5,8161.0,
15905.0,8507.0,10600.0,8824.0,,7938.0,8157.5,
13527.0,8182.0,10120.5,8472.0,,7631.0,7827.0,
17609.5,9193.0,14641.0,12199.0,7483.5,7834.0,9089.5,40637.5
6893.5,4260.5,4934.0,4089.5,,3848.0,3983.0,
35336.0,65535.0,30823.0,26592.0,,65535.0,65535.0,
13888.5,8375.0,10347.0,8469.0,,7783.0,8236.5,
,,,,,,,
10719.0,8017.5,8698.0,7925.5,,7577.5,7768.0,
15768.5,8591.5,10896.0,8878.5,,8039.0,8278.0,
14050.0,8360.5,10119.0,8527.0,,7891.0,8063.0,
13836.5,8397.5,10125.5,8441.5,,7900.0,8130.5,
17253.0,12796.0,17170.0,14887.5,,11796.5,13779.0,
14030.5,8938.5,10504.5,8649.5,,8503.0,8491.0,
14875.5,8430.0,10575.0,8730.5,7732.0,7837.0,8070.5,41068.5
14811.5,8448.5,10413.5,8708.0,7692.5,7804.0,8071.0,40493.0
13792.0,8526.0,10543.0,8841.0,,7887.5,8211.0,
15016.5,8750.5,10993.0,9062.5,7807.5,7993.5,8361.5,43730.5
21705.5,16605.0,18422.5,16318.5,14646.0,14887.5,17056.5,38956.0
14085.0,8491.0,10475.0,8720.0,,7918.5,8178.5,
16081.5,8501.5,10575.0,8734.0,7780.0,7847.5,7989.5,44013.0
,,,,,,,
14660.5,8223.0,10028.0,8372.0,7597.0,7641.0,7840.0,43592.0
15567.5,8242.0,10113.5,8477.5,7605.0,7697.5,7871.0,40877.0
12851.0,10117.0,13601.0,11721.0,7853.5,8515.5,10671.0,41884.0
19181.5,12307.0,15688.5,13497.0,11425.5,11218.5,13205.5,36848.0
14243.0,8796.5,10157.0,8542.5,,8542.0,8655.0,
14100.0,8325.0,10334.5,8621.5,7733.0,7812.5,8040.5,43345.0
14288.5,8288.5,10400.0,8725.0,7594.0,7680.0,7970.5,42159.5
15951.0,8593.0,10777.0,8782.0,7743.5,7850.5,8105.0,44815.0
20848.5,16602.0,17455.0,15864.0,,16218.0,16850.0,
19965.5,10703.0,15735.0,12804.0,7828.0,8436.0,10909.0,42441.5
14826.0,8312.5,10246.0,8527.0,7630.0,7728.0,7904.5,42425.5
14209.5,8468.5,10269.5,8633.0,,8228.0,8474.0,
14471.0,9019.0,10356.5,8423.0,,8708.5,8496.5,
14200.5,9937.5,11965.0,11433.0,8613.0,8677.0,9411.0,39789.5
,,,,,,,
14026.0,8379.5,10173.5,8571.5,7627.5,7781.5,8038.5,42140.0
19548.0,10833.5,13188.0,11982.5,9246.5,9102.5,11038.0,31083.0
44698.0,46670.0,17597.5,16634.0,48878.5,48792.0,46252.5,29753.5
15575.5,8356.0,10159.5,8536.5,7738.0,7763.0,7911.5,44093.0
15884.5,9041.0,14091.5,10808.5,,8465.5,9049.0,
15884.5,9041.0,14091.5,10808.5,,8465.5,9049.0,
,,,,,,,
14345.0,9262.0,13994.5,11001.0,,8403.0,9288.5,
16016.5,9675.0,15590.5,12038.5,,8954.0,9752.0,
,,,,,,,
12699.5,9436.0,14810.0,13256.0,8171.0,8518.5,10553.0,43128.5
,,,,,,,
24622.0,20119.5,22917.0,20717.5,17809.5,18173.5,21577.0,38112.5
,,,,,,,
13056.0,10553.0,14034.5,12566.5,8177.5,9044.5,11406.0,39427.0
15862.0,9280.0,13462.0,10847.5,,8359.0,9175.5,
14845.0,9003.0,12386.5,9968.0,,8297.0,9084.0,
9879.0,9943.0,9444.5,8580.5,8447.0,8887.0,9866.0,40288.5
,,,,,,,
11986.0,9630.5,11670.5,10524.5,,8879.0,9595.0,
12930.0,10063.0,13538.0,11264.5,,9273.0,10521.0,
12470.0,9559.0,12958.5,11052.0,,8911.0,9855.0,
15404.0,9137.0,15042.0,11717.5,8347.5,8436.5,9239.0,43836.0
12288.0,10041.0,13125.5,11547.0,,9341.5,10629.0,
15407.5,8980.5,12717.0,10211.0,7826.0,8126.0,8943.5,41194.5
,,,,,,,
8827.5,7767.0,8413.5,7967.0,6828.5,7119.5,7727.5,42749.5
,,,,,,,
19681.5,12046.5,17749.5,15734.5,9099.5,9826.0,12145.5,42002.5
16731.5,9492.5,14696.5,11362.0,,8688.0,9486.5,
